geometry,POINT_ID,X_IM,Y_IM,X_MAP,Y_MAP,REF_BADDATA,TGT_BADDATA,X_WIN_SIZE,Y_WIN_SIZE,X_SHIFT_PX,Y_SHIFT_PX,X_SHIFT_M,Y_SHIFT_M,ABS_SHIFT,ANGLE,SSIM_BEFORE,SSIM_AFTER,SSIM_IMPROVED,RELIABILITY,LAST_ERR,L1_OUTLIER,L2_OUTLIER,L3_OUTLIER,OUTLIER
POINT (557223.4662991705 4219624.696273121),18678,12100,7700,557223.4662991705,4219624.696273121,False,False,512.0,288.0,1.69585427908509,0.6382461118689471,0.042396357050165534,-0.01595615316182375,0.04529955755687575,290.62416419922454,0.14055917397676768,0.19468587120097935,True,73.62152717220613,-9999,False,False,True,True
POINT (557225.875883595 4219624.696273121),18679,12200,7700,557225.875883595,4219624.696273121,False,False,512.0,288.0,2.3162685227699376,0.4913242132133268,0.05790671310387552,-0.01228310540318489,0.05919511889370861,281.97600288164784,0.1321646296128739,0.17457595321549674,True,57.40055453158829,-9999,False,False,True,True
POINT (557228.2854680194 4219624.696273121),18680,12300,7700,557228.2854680194,4219624.696273121,False,False,512.0,288.0,2.5896821281843057,-0.141296414875644,0.06474205327685922,0.0035324105992913246,0.06483834812166071,266.87696454436104,0.14201265598818177,0.16898817311375197,True,5.128420536758455,-9999,True,False,False,True
POINT (557230.6950524439 4219624.696273121),18681,12400,7700,557230.6950524439,4219624.696273121,False,False,512.0,288.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557233.1046368683 4219624.696273121),18682,12500,7700,557233.1046368683,4219624.696273121,False,False,512.0,288.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557235.5142212928 4219624.696273121),18683,12600,7700,557235.5142212928,4219624.696273121,False,False,512.0,288.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557237.9238057173 4219624.696273121),18684,12700,7700,557237.9238057173,4219624.696273121,False,False,512.0,288.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557240.3333901417 4219624.696273121),18685,12800,7700,557240.3333901417,4219624.696273121,False,False,512.0,288.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557242.7429745662 4219624.696273121),18686,12900,7700,557242.7429745662,4219624.696273121,False,False,512.0,288.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557245.1525589906 4219624.696273121),18687,13000,7700,557245.1525589906,4219624.696273121,False,False,512.0,288.0,28.614032151865608,0.23442198216800417,0.7153508045012131,-0.00586054939776659,0.7153748105292613,270.46938822352746,0.14269054105523402,0.15441029328524453,True,0.0,-9999,True,False,False,True
POINT (557247.5621434151 4219624.696273121),18688,13100,7700,557247.5621434151,4219624.696273121,False,False,512.0,288.0,25.3794956396578,-0.23406317865844767,0.6344873915659264,0.0058515798300504684,0.6345143741812637,269.47160289287945,0.13502378574745064,0.16301765623571587,True,2.977724981896557,-9999,True,False,False,True
POINT (557249.9717278396 4219624.696273121),18689,13200,7700,557249.9717278396,4219624.696273121,False,False,512.0,288.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557252.381312264 4219624.696273121),18690,13300,7700,557252.381312264,4219624.696273121,False,False,512.0,288.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557254.7908966885 4219624.696273121),18691,13400,7700,557254.7908966885,4219624.696273121,False,False,512.0,288.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557257.2004811129 4219624.696273121),18692,13500,7700,557257.2004811129,4219624.696273121,False,False,512.0,288.0,0.35115744440860713,-4.805010975133196,0.008778936113230884,0.12012527603656054,0.12044563778792511,184.17983113184783,0.13930113706267058,0.15112594068508134,True,15.05425074047099,-9999,True,False,False,True
POINT (557259.6100655374 4219624.696273121),18693,13600,7700,557259.6100655374,4219624.696273121,False,False,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,Matching window in target image is larger than overlap area but further shrinking the matching window is not possible. Check if the footprints of the input data have been computed correctly.,-9999,-9999,-9999,-9999
POINT (557262.0196499618 4219624.696273121),18694,13700,7700,557262.0196499618,4219624.696273121,False,False,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,Matching window in target image is larger than overlap area but further shrinking the matching window is not possible. Check if the footprints of the input data have been computed correctly.,-9999,-9999,-9999,-9999
POINT (557264.4292343863 4219624.696273121),18695,13800,7700,557264.4292343863,4219624.696273121,False,False,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,Matching window in target image is larger than overlap area but further shrinking the matching window is not possible. Check if the footprints of the input data have been computed correctly.,-9999,-9999,-9999,-9999
POINT (557009.0132853937 4219622.286688673),18830,3200,7800,557009.0132853937,4219622.286688673,False,False,316.0,382.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557011.4228698182 4219622.286688673),18831,3300,7800,557011.4228698182,4219622.286688673,False,False,412.0,382.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557013.8324542426 4219622.286688673),18832,3400,7800,557013.8324542426,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557016.2420386671 4219622.286688673),18833,3500,7800,557016.2420386671,4219622.286688673,False,False,512.0,384.0,0.11287969666730717,-9.4674485021992,0.0028219923842698336,0.23668621573597193,0.23670303834220616,180.68310102451693,0.2789464711157052,0.26692703155454806,False,42.509424752818624,-9999,False,True,False,True
POINT (557018.6516230915 4219622.286688673),18834,3600,7800,557018.6516230915,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557021.061207516 4219622.286688673),18835,3700,7800,557021.061207516,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557023.4707919405 4219622.286688673),18836,3800,7800,557023.4707919405,4219622.286688673,False,False,512.0,384.0,-0.16874645988718665,0.4403208446305376,-0.004218661459162831,-0.011008021421730518,0.011788708161978727,20.968592462491618,0.27962402670068387,0.28953714566199434,True,2.2426043399251654,-9999,True,False,False,True
POINT (557025.8803763649 4219622.286688673),18837,3900,7800,557025.8803763649,4219622.286688673,False,False,512.0,384.0,0.3521297789673835,-0.22977478098525894,0.0088032444473356,0.005744369700551033,0.010511655248159248,236.87439922125347,0.31683276559994134,0.3136389284319942,False,17.41462774008292,-9999,True,True,False,True
POINT (557028.2899607894 4219622.286688673),18838,4000,7800,557028.2899607894,4219622.286688673,False,False,512.0,384.0,-0.07078239718637501,0.3932262668969887,-0.0017695599235594273,-0.009830656461417675,0.009988650999283174,10.20420929490873,0.3703972105744307,0.3788255728402188,True,64.71504468020726,-9999,False,False,False,False
POINT (557030.6995452138 4219622.286688673),18839,4100,7800,557030.6995452138,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557033.1091296383 4219622.286688673),18840,4200,7800,557033.1091296383,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557035.5187140628 4219622.286688673),18841,4300,7800,557035.5187140628,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557037.9282984872 4219622.286688673),18842,4400,7800,557037.9282984872,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557040.3378829117 4219622.286688673),18843,4500,7800,557040.3378829117,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557042.7474673361 4219622.286688673),18844,4600,7800,557042.7474673361,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557045.1570517606 4219622.286688673),18845,4700,7800,557045.1570517606,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,"The calculated shift (X: -41.72827680841626 px / Y: 53.09386258827974 px) is recognized as too large to be valid. If you know that it is valid, just set the '-max_shift' parameter to an appropriate value. Otherwise try to use a different window size for matching via the '-ws' parameter or define the spectral bands to be used for matching manually ('-br' and '-bs').",-9999,-9999,-9999,-9999
POINT (557047.566636185 4219622.286688673),18846,4800,7800,557047.566636185,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557049.9762206095 4219622.286688673),18847,4900,7800,557049.9762206095,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557052.385805034 4219622.286688673),18848,5000,7800,557052.385805034,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557054.7953894584 4219622.286688673),18849,5100,7800,557054.7953894584,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557057.2049738829 4219622.286688673),18850,5200,7800,557057.2049738829,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557059.6145583073 4219622.286688673),18851,5300,7800,557059.6145583073,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557062.0241427318 4219622.286688673),18852,5400,7800,557062.0241427318,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557064.4337271563 4219622.286688673),18853,5500,7800,557064.4337271563,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557066.8433115807 4219622.286688673),18854,5600,7800,557066.8433115807,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557069.2528960052 4219622.286688673),18855,5700,7800,557069.2528960052,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557071.6624804296 4219622.286688673),18856,5800,7800,557071.6624804296,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557074.0720648541 4219622.286688673),18857,5900,7800,557074.0720648541,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557076.4816492785 4219622.286688673),18858,6000,7800,557076.4816492785,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557078.891233703 4219622.286688673),18859,6100,7800,557078.891233703,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557081.3008181275 4219622.286688673),18860,6200,7800,557081.3008181275,4219622.286688673,False,False,512.0,384.0,0.38453118091423333,-0.14924627563856666,0.009613279486075044,0.003731156699359417,0.010311967454979962,248.78750789723543,0.21826175285175264,0.21686855233806004,False,24.085958208002452,-9999,True,True,False,True
POINT (557083.7104025519 4219622.286688673),18861,6300,7800,557083.7104025519,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,"The calculated shift (X: 10.372319987965565 px / Y: 53.14095561074915 px) is recognized as too large to be valid. If you know that it is valid, just set the '-max_shift' parameter to an appropriate value. Otherwise try to use a different window size for matching via the '-ws' parameter or define the spectral bands to be used for matching manually ('-br' and '-bs').",-9999,-9999,-9999,-9999
POINT (557086.1199869764 4219622.286688673),18862,6400,7800,557086.1199869764,4219622.286688673,False,False,512.0,384.0,0.18862405719018743,0.41561282555371787,0.004715601447969675,-0.010390320792794228,0.011410331423462938,335.589285901072,0.24420410635788833,0.24478942798472153,True,16.490162951387944,-9999,True,False,False,True
POINT (557088.5295714008 4219622.286688673),18863,6500,7800,557088.5295714008,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557090.9391558253 4219622.286688673),18864,6600,7800,557090.9391558253,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557093.3487402498 4219622.286688673),18865,6700,7800,557093.3487402498,4219622.286688673,False,False,512.0,384.0,0.18827569980753678,-43.260549542610434,0.004706892534159124,1.0815137550234795,1.0815239974879498,180.24935732417543,0.1859675967105477,0.1647385125129381,False,15.541540953949351,-9999,True,True,False,True
POINT (557095.7583246742 4219622.286688673),18866,6800,7800,557095.7583246742,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557098.1679090987 4219622.286688673),18867,6900,7800,557098.1679090987,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557100.5774935231 4219622.286688673),18868,7000,7800,557100.5774935231,4219622.286688673,False,False,512.0,384.0,0.1002243788586644,0.31528983688537054,0.0025056094164028764,-0.007882245816290379,0.008270905491903166,342.36557276644936,0.16805613668674266,0.1671555896008074,False,28.587089993873676,-9999,True,True,False,True
POINT (557102.9870779476 4219622.286688673),18869,7100,7800,557102.9870779476,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557105.396662372 4219622.286688673),18870,7200,7800,557105.396662372,4219622.286688673,False,False,512.0,384.0,0.3782817521372306,0.09828790078097412,0.009457043837755919,-0.00245719775557518,0.009771054137565757,284.56494375301963,0.14213548155040281,0.14594238969207524,True,0.0,-9999,True,False,False,True
POINT (557107.8062467965 4219622.286688673),18871,7300,7800,557107.8062467965,4219622.286688673,False,False,512.0,384.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
